Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
4347,25284158,20250612050654,680516636,41.4053,2.17145,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2025-02-23,,within an hour,100%,,,28.0,31.0,t,t,5,,0 baths,2.0,,"[""TV with standard cable"", ""Outlet covers"", ""Dishwasher"", ""Babysitter recommendations"", ""Hangers"", ""Refrigerator"", ""Elevator"", ""Exterior security cameras on property"", ""Long term stays allowed"", ""Coffee maker"", ""Changing table"", ""Smoking allowed"", ""Extra pillows and blankets"", ""Dryer"", ""Heating"", ""Room-darkening shades"", ""Paid parking off premises"", ""Fire extinguisher"", ""Kitchen"", ""Paid parking on premises"", ""Air conditioning"", ""Pack \u2019n play/Travel crib"", ""Iron"", ""Table corner guards"", ""Bed linens"", ""Carbon monoxide alarm"", ""Shampoo"", ""Crib"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Washer"", ""High chair"", ""Pets allowed"", ""Essentials"", ""Microwave"", ""Beach essentials"", ""Hair dryer"", ""Smoke alarm"", ""Bathtub"", ""Hot water"", ""Cooking basics"", ""Fast wifi \u2013 199 Mbps""]",,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0,0,57,6,0,2,0.66,4.56,4.63,4.63,4.63,4.81
4447,26479066,20250612050654,585505425,41.3949,2.1714,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2024-06-24,"Barcelona, Spain",within an hour,100%,100%,t,2.0,2.0,t,t,3,2.0,2 baths,2.0,2.0,"[""Dishwasher"", ""Paid parking lot off premises"", ""Hangers"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Elevator"", ""Long term stays allowed"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Heating"", ""Wine glasses"", ""Host greets you"", ""Hot water kettle"", ""Clothing storage"", ""Kitchen"", ""Air conditioning"", ""Bed linens"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""TV"", ""Other stove"", ""City skyline view"", ""Essentials"", ""Microwave"", ""Hair dryer"", ""Bidet"", ""Bathtub"", ""Hot water"", ""Cooking basics"", ""Freezer"", ""Wifi""]",$150.00,32,70,32.0,32.0,70.0,70.0,32.0,70.0,t,17,47,56,56,56,0,0,0,0,,,,,,
5069,31301774,20250612050654,678261069,41.37892,2.17776,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2025-02-11,,,,,,6.0,6.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Bed linens"", ""Hot water"", ""Body soap"", ""Coffee maker: Nespresso"", ""Wifi"", ""Washer"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Elevator"", ""Iron"", ""Private patio or balcony"", ""Shower gel"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",$190.00,2,1125,2.0,5.0,2.0,1125.0,2.9,1069.8,t,7,11,19,287,115,24,5,0,4,0.41,4.46,4.5,4.25,4.54,4.71
5306,32904909,20250612050654,407597998,41.3996,2.16479,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2021-06-17,"Andalusia, Spain",within an hour,100%,100%,f,17.0,19.0,t,t,3,2.0,2 baths,3.0,4.0,"[""Exterior security cameras on property"", ""Paid parking off premises"", ""Central air conditioning"", ""Bed linens"", ""32 inch HDTV"", ""Refrigerator"", ""Elevator"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Heating"", ""Hangers"", ""Body soap"", ""Dishwasher"", ""Oven"", ""Coffee maker"", ""Hot water"", ""Baby bath"", ""Cooking basics"", ""Self check-in"", ""Changing table"", ""Iron"", ""Wifi"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Shampoo"", ""Backyard"", ""Hair dryer"", ""Dryer"", ""Crib"", ""Dishes and silverware"", ""Ethernet connection"", ""Private patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Smart lock"", ""Kitchen"", ""Hot water kettle"", ""Microwave""]",$244.00,62,120,62.0,62.0,1125.0,1125.0,62.0,1125.0,t,30,60,90,248,189,138,12,0,20,1.81,4.6,4.57,4.67,4.71,4.82
5310,32910755,20250612050654,407597998,41.39975,2.16482,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2021-06-17,"Andalusia, Spain",within an hour,100%,100%,f,17.0,19.0,t,t,3,2.0,2 baths,3.0,4.0,"[""Bed linens"", ""Oven"", ""Self check-in"", ""Baby bath"", ""Mountain view"", ""Hot water"", ""Smart lock"", ""High chair"", ""Central air conditioning"", ""Ocean view"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Backyard"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Exterior security cameras on property"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""City skyline view"", ""Elevator"", ""Crib"", ""Dedicated workspace"", ""Iron"", ""Private patio or balcony"", ""Ethernet connection"", ""Coffee maker"", ""Paid parking off premises"", ""Dishes and silverware"", ""Refrigerator"", ""32 inch HDTV"", ""Changing table"", ""Heating"", ""Essentials"", ""Dishwasher""]",$199.00,30,93,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,30,60,90,225,194,110,18,0,21,1.46,4.62,4.56,4.69,4.71,4.85
5316,33413157,20250612050654,555252525,41.37936,2.15878,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2024-01-08,,,,,f,4.0,5.0,t,t,4,2.0,2 baths,3.0,3.0,"[""Bed linens"", ""HDTV"", ""Oven"", ""Conditioner"", ""Coffee"", ""Hot water"", ""Books and reading material"", ""High chair"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Children\u2019s dinnerware"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Window AC unit"", ""Fast wifi \u2013 107 Mbps"", ""Kitchen"", ""Baking sheet"", ""Rice maker"", ""Toaster"", ""Bathtub"", ""Luggage dropoff allowed"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""City skyline view"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Outlet covers"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Cleaning products"", ""Shower gel"", ""Radiant heating"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Paid parking off premises"", ""Refrigerator"", ""Blender"", ""Carbon monoxide alarm"", ""Freezer"", ""Essentials"", ""Dishwasher""]",$275.00,4,30,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,23,46,76,167,167,82,21,2,23,1.1,4.96,4.98,4.99,5.0,4.95
5369,33727898,20250612050654,555252525,41.37585,2.15412,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2024-01-08,,,,,f,4.0,5.0,t,t,5,1.5,1.5 baths,3.0,5.0,"[""Bed linens"", ""HDTV"", ""Oven"", ""Conditioner"", ""Coffee"", ""Hot water"", ""Books and reading material"", ""High chair"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Children\u2019s dinnerware"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Window AC unit"", ""Rice maker"", ""Kitchen"", ""Baking sheet"", ""Fast wifi \u2013 299 Mbps"", ""Toaster"", ""Luggage dropoff allowed"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""City skyline view"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Outlet covers"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Shower gel"", ""Single level home"", ""Radiant heating"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Laundromat nearby"", ""Refrigerator"", ""Paid parking off premises"", ""Free dryer \u2013 In unit"", ""Blender"", ""Carbon monoxide alarm"", ""Freezer"", ""Essentials"", ""Dishwasher""]",$301.00,4,30,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,23,53,83,173,173,66,15,4,11,0.88,4.98,4.95,4.97,5.0,4.83
5387,33762391,20250612050654,555252525,41.37636,2.15265,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2024-01-08,,,,,f,4.0,5.0,t,t,6,2.0,2 baths,3.0,6.0,"[""Blender"", ""Outlet covers"", ""Dishwasher"", ""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Elevator"", ""Conditioner"", ""Luggage dropoff allowed"", ""Coffee"", ""Balay induction stove"", ""Extra pillows and blankets"", ""Wine glasses"", ""Paid parking off premises"", ""Room-darkening shades"", ""Hot water kettle"", ""Host greets you"", ""HDTV"", ""Fire extinguisher"", ""Private patio or balcony"", ""Kitchen"", ""Baking sheet"", ""Window AC unit"", ""Rice maker"", ""Pack \u2019n play/Travel crib"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Shampoo"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Dining table"", ""High chair"", ""City skyline view"", ""Essentials"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Radiant heating"", ""Fast wifi \u2013 66 Mbps"", ""Hair dryer"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Clothing storage: closet"", ""Hot water"", ""Single level home"", ""Cooking basics"", ""Freezer"", ""Coffee maker: Nespresso"", ""First aid kit""]",$300.00,4,30,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,18,38,61,151,151,54,23,5,18,1.22,5.0,5.0,5.0,5.0,4.91
6212,39519845,20250612050654,555252525,41.37566,2.15203,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2024-01-08,,,,,f,4.0,5.0,t,t,6,2.0,2 baths,3.0,6.0,"[""Bed linens"", ""HDTV"", ""Conditioner"", ""Coffee"", ""Hot water"", ""Balay oven"", ""Paid parking garage off premises"", ""High chair"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Children\u2019s dinnerware"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Window AC unit"", ""Rice maker"", ""Kitchen"", ""Baking sheet"", ""Toaster"", ""Luggage dropoff allowed"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Outlet covers"", ""Fast wifi \u2013 50 Mbps"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Shower gel"", ""Radiant heating"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Blender"", ""Carbon monoxide alarm"", ""Balay refrigerator"", ""Freezer"", ""Essentials"", ""Dishwasher""]",$278.00,4,30,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,17,47,71,160,160,42,16,3,14,1.09,4.95,5.0,5.0,5.0,4.86
7047,43914177,20250612050654,407597998,41.40639,2.17553,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-06-17,"Andalusia, Spain",within an hour,100%,100%,f,17.0,19.0,t,t,4,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Oven"", ""AC - split type ductless system"", ""Self check-in"", ""Smart lock"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Portable fans"", ""Pack \u2019n play/Travel crib - available upon request"", ""Crib"", ""Dedicated workspace"", ""Iron"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Ethernet connection"", ""Cleaning products"", ""Coffee maker"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials""]",$170.00,3,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,8,26,54,329,157,76,12,0,12,1.52,4.39,4.45,4.41,4.76,4.72
7248,44998451,20250612050654,407597998,41.39764,2.16434,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2021-06-17,"Andalusia, Spain",within an hour,100%,100%,f,17.0,19.0,t,t,10,4.0,4 baths,6.0,6.0,"[""Self check-in"", ""Smart lock"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Dryer"", ""Crib"", ""Dedicated workspace"", ""Iron"", ""Coffee maker"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Air conditioning""]",$450.00,30,90,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,30,60,90,224,193,14,3,0,6,0.29,4.79,4.64,4.71,4.93,4.93
7263,45049209,20250612050654,437835392,41.40573,2.17364,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Bed linens"", ""Oven"", ""Wifi"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning"", ""High chair - available upon request""]",$226.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,4,6,8,44,44,16,6,0,6,0.27,4.38,4.25,4.44,4.69,4.94
7264,45049212,20250612050654,437835392,41.40479,2.17356,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Bed linens"", ""Oven"", ""Wifi"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning"", ""High chair - available upon request""]",$207.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,1,1,1,50,50,23,13,0,9,0.39,4.7,4.65,4.7,4.83,4.91
7265,45049216,20250612050654,437835392,41.40593,2.17552,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,,1 bath,2.0,,"[""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Elevator"", ""Coffee maker"", ""Heating"", ""Host greets you"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""TV"", ""Essentials"", ""Microwave"", ""Patio or balcony"", ""Hair dryer"", ""High chair - available upon request"", ""Wifi""]",,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,3,9,9,66,66,29,14,0,13,0.66,4.31,4.45,4.41,4.66,4.76
7266,45049217,20250612050654,437835392,41.40604,2.17369,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Elevator"", ""Coffee maker"", ""Heating"", ""Host greets you"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""TV"", ""Essentials"", ""Microwave"", ""Patio or balcony"", ""Hair dryer"", ""High chair - available upon request"", ""Wifi""]",$207.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,2,8,8,61,61,16,3,0,4,0.28,4.44,4.5,4.5,4.69,5.0
7278,45072058,20250612050654,437835392,41.40552,2.17559,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Bed linens"", ""Oven"", ""High chair"", ""Body soap"", ""Wifi"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",$220.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,2,2,2,42,42,9,7,2,3,0.43,4.44,4.22,4.56,4.56,4.89
7279,45072540,20250612050654,437835392,41.40584,2.17367,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Elevator"", ""Coffee maker"", ""Heating"", ""Host greets you"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""TV"", ""Essentials"", ""Microwave"", ""Patio or balcony"", ""Hair dryer"", ""High chair - available upon request"", ""Wifi""]",$216.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,2,5,5,55,55,22,13,0,14,0.78,4.27,4.27,4.55,4.55,4.95
7280,45094608,20250612050654,437835392,41.40455,2.17571,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Elevator"", ""Coffee maker"", ""Heating"", ""Host greets you"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""TV"", ""Essentials"", ""Microwave"", ""Patio or balcony"", ""Hair dryer"", ""High chair - available upon request"", ""Wifi""]",$182.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,0,0,4,47,45,28,9,1,13,0.54,4.39,4.43,4.54,4.82,4.96
7281,45094687,20250612050654,437835392,41.40416,2.1752,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Bed linens"", ""Oven"", ""Wifi"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning"", ""High chair - available upon request""]",$182.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,0,2,4,55,55,5,2,0,1,0.14,4.2,3.6,4.6,4.2,5.0
7282,45094689,20250612050654,437835392,41.40416,2.17337,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Elevator"", ""Coffee maker"", ""Heating"", ""Host greets you"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""TV"", ""Essentials"", ""Microwave"", ""Patio or balcony"", ""Hair dryer"", ""High chair - available upon request"", ""Wifi""]",$182.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,4,7,13,70,70,15,5,1,4,0.26,4.13,4.0,4.33,4.67,4.87
7283,45094691,20250612050654,437835392,41.40409,2.17527,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Elevator"", ""Coffee maker"", ""Heating"", ""Host greets you"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""TV"", ""Essentials"", ""Microwave"", ""Patio or balcony"", ""Hair dryer"", ""High chair - available upon request"", ""Wifi""]",$182.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,1,1,3,62,62,39,14,0,14,0.67,4.36,4.44,4.51,4.74,4.95
7284,45094694,20250612050654,437835392,41.40625,2.1742,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Bed linens"", ""Oven"", ""Wifi"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning"", ""High chair - available upon request""]",$182.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,1,1,1,56,56,14,3,1,5,0.28,3.93,3.5,3.64,4.93,5.0
7285,45094696,20250612050654,437835392,41.40456,2.17531,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-12-28,,,,,f,29.0,30.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Bed linens"", ""Oven"", ""Wifi"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning"", ""High chair - available upon request""]",$182.00,1,365,1.0,2.0,365.0,365.0,1.5,365.0,,0,0,0,50,50,36,10,1,11,0.7,4.42,4.47,4.69,4.53,4.92
7394,45652524,20250612050654,385734768,41.38259,2.18103,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,2021-01-23,,,,,f,3.0,3.0,t,t,4,1.0,1 bath,2.0,4.0,"[""Oven"", ""Dishwasher"", ""Hot water"", ""Books and reading material"", ""Cooking basics"", ""Washer"", ""Breakfast"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""Portable fans"", ""Crib"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Pets allowed"", ""Coffee maker"", ""Patio or balcony"", ""Wifi \u2013 34 Mbps"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Carbon monoxide alarm"", ""Freezer"", ""Essentials"", ""Air conditioning""]",$320.00,3,29,1.0,3.0,29.0,29.0,2.9,29.0,t,9,21,30,199,122,233,43,0,55,4.07,4.93,4.93,4.87,4.99,4.97
7536,48072454,20250612050654,387595193,41.38895,2.16164,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2021-02-07,,within an hour,100%,100%,t,10.0,10.0,t,t,5,1.5,1.5 baths,3.0,3.0,"[""Courtyard view"", ""Lockbox"", ""Hangers"", ""Refrigerator"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Stove"", ""Elevator"", ""Paid parking garage on premises"", ""Heating"", ""Hot water kettle"", ""Outdoor furniture"", ""Fire extinguisher"", ""Private patio or balcony"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Iron"", ""Bed linens"", ""Oven"", ""Toaster"", ""Crib"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Clothing storage: wardrobe"", ""Dining table"", ""TV"", ""Self check-in"", ""High chair"", ""Pets allowed"", ""Essentials"", ""Microwave"", ""Hair dryer"", ""Smoke alarm"", ""AC - split type ductless system"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Cooking basics"", ""Coffee maker: Nespresso"", ""Wifi""]",$211.00,4,1125,1.0,4.0,1125.0,1125.0,3.9,1125.0,t,2,14,44,319,145,169,51,3,45,3.3,4.8,4.79,4.8,4.89,4.89
