Unnamed: 0,scrape_id,latitude,neighbourhood_cleansed,property_type,host_since,host_response_time,host_acceptance_rate,host_listings_count,host_has_profile_pic,accommodates,bathrooms_text,beds,price,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,maximum_nights_avg_ntm,availability_30,availability_90,availability_eoy,number_of_reviews_ltm,number_of_reviews_ly,review_scores_rating,review_scores_cleanliness,review_scores_location
129,20250612050654,41.37918,el Barri Gòtic,Entire rental unit,2011-09-20,within a few hours,96%,1.0,t,4,1.5 baths,2.0,$79.00,320,31.0,320.0,320.0,1,46,149,11,23,4.79,4.81,4.86
130,20250612050654,41.38113,la Barceloneta,Entire rental unit,2019-09-25,a few days or more,40%,20.0,t,4,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,4.33,3.2,5.0
131,20250612050654,41.399,el Poblenou,Entire rental unit,2012-07-09,within an hour,84%,1.0,t,7,2 baths,5.0,$333.00,90,3.0,90.0,90.0,8,42,83,42,37,4.68,4.71,4.78
132,20250612050654,41.39401,la Dreta de l'Eixample,Entire rental unit,2011-11-14,within an hour,100%,12.0,t,5,1 bath,2.0,$374.00,365,10.0,1125.0,1125.0,7,41,140,34,42,4.57,4.6,4.89
133,20250612050654,41.40275,la Sagrada Família,Entire loft,2012-06-25,within an hour,99%,1.0,t,2,1 bath,1.0,$202.00,1125,6.0,1125.0,1125.0,15,75,174,44,54,4.78,4.73,4.9
134,20250612050654,41.37971,Sant Antoni,Entire rental unit,2012-07-05,within a few hours,98%,1.0,t,6,1 bath,3.0,$162.00,30,3.0,30.0,30.0,6,11,64,70,65,4.83,4.88,4.89
135,20250612050654,41.39987,la Dreta de l'Eixample,Entire rental unit,2013-04-23,within an hour,99%,16.0,t,5,1 bath,1.0,$188.00,30,7.0,1125.0,1120.8,6,53,124,48,42,4.87,4.87,4.89
136,20250612050654,41.40427,la Vila de Gràcia,Entire rental unit,2012-07-14,,,1.0,t,2,1 bath,,,100,7.0,1125.0,1125.0,0,0,0,0,0,4.88,4.87,4.93
137,20250612050654,41.40709,la Vila de Gràcia,Entire rental unit,2012-07-14,within an hour,100%,4.0,t,6,1 bath,4.0,$254.00,1125,1.0,1125.0,1125.0,12,71,152,43,42,4.82,4.8,4.81
138,20250612050654,41.37481,el Poble Sec,Entire rental unit,2011-03-25,,0%,1.0,t,2,1 bath,,,45,30.0,45.0,45.0,0,6,17,0,0,5.0,5.0,5.0
139,20250612050654,41.41626,Sant Martí de Provençals,Entire rental unit,2011-10-16,within an hour,94%,128.0,t,6,1 bath,3.0,$320.00,400,7.0,400.0,400.0,5,65,157,8,7,4.54,4.67,4.45
140,20250612050654,41.41508,Navas,Private room in rental unit,2011-08-23,,,1.0,t,1,1 bath,,,90,3.0,90.0,90.0,0,0,0,0,0,4.5,4.0,4.0
141,20250612050654,41.377438,la Barceloneta,Entire rental unit,2012-07-16,within an hour,100%,2.0,t,4,1 bath,4.0,$250.00,1125,3.0,1125.0,1125.0,2,28,110,22,29,4.92,4.89,4.97
142,20250612050654,41.3848,el Raval,Entire rental unit,2012-07-25,within a few hours,71%,2.0,t,6,1.5 baths,6.0,$226.00,30,2.0,30.0,30.0,15,75,170,54,71,4.74,4.72,4.93
143,20250612050654,41.40187,la Sagrada Família,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,3,1 bath,2.0,$151.00,330,32.0,330.0,330.0,30,90,190,0,0,,,
144,20250612050654,41.40118,la Sagrada Família,Entire rental unit,2012-05-22,within an hour,94%,28.0,t,6,1 bath,3.0,$311.00,1125,2.0,1125.0,1125.0,6,16,120,1,0,4.25,4.29,4.84
145,20250612050654,41.37206,la Bordeta,Private room in rental unit,2012-07-28,within an hour,100%,2.0,t,2,1 shared bath,1.0,$72.00,10,1.0,1125.0,1125.0,0,4,69,120,117,4.85,4.94,4.74
146,20250612050654,41.4076,la Vila de Gràcia,Private room in rental unit,2012-06-02,within an hour,79%,5.0,t,1,1 shared bath,0.0,$27.00,360,31.0,360.0,360.0,6,59,160,2,5,4.69,4.81,4.95
147,20250612050654,41.39078,l'Antiga Esquerra de l'Eixample,Entire rental unit,2010-04-27,within a few hours,76%,11.0,t,10,7.5 baths,9.0,"$1,080.00",31,5.0,31.0,31.0,1,7,87,0,0,4.0,4.0,5.0
148,20250612050654,41.39544,el Fort Pienc,Entire loft,2012-07-30,within an hour,100%,1.0,t,5,2 baths,5.0,$387.00,60,6.0,1125.0,1125.0,11,56,160,29,31,4.89,4.91,4.94
149,20250612050654,41.3817,el Raval,Entire rental unit,2011-10-19,within a few hours,78%,47.0,t,4,1 bath,2.0,$45.00,330,57.0,330.0,330.0,0,0,91,1,2,4.35,4.07,4.7
150,20250612050654,41.413368225097656,Vallcarca i els Penitents,Private room in rental unit,2011-10-29,within an hour,88%,2.0,t,1,1 shared bath,1.0,$30.00,1125,31.0,1125.0,1125.0,5,15,26,4,3,4.81,4.61,4.76
151,20250612050654,41.38333,"Sant Pere, Santa Caterina i la Ribera",Private room in rental unit,2011-10-30,within a day,83%,1.0,t,2,Shared half-bath,2.0,$83.00,45,31.0,45.0,45.0,4,60,163,14,22,4.65,4.18,4.93
152,20250612050654,41.37722,la Barceloneta,Private room in rental unit,2011-11-10,within a few hours,95%,1.0,t,1,1 shared bath,1.0,$60.00,40,31.0,40.0,40.0,17,66,66,28,16,4.56,4.14,4.91
153,20250612050654,41.39268,la Dreta de l'Eixample,Entire rental unit,2011-11-14,within an hour,100%,12.0,t,6,2 baths,3.0,$625.00,180,10.0,1125.0,1125.0,18,75,179,23,29,4.57,4.74,4.86
154,20250612050654,41.39184,la Dreta de l'Eixample,Entire rental unit,2011-11-14,within an hour,100%,12.0,t,6,2 baths,3.0,$472.00,180,10.0,1125.0,1125.0,16,53,147,42,39,4.72,4.72,4.88
155,20250612050654,41.40181,la Sagrada Família,Entire loft,2011-11-16,within a few hours,90%,2.0,t,2,0 baths,1.0,$176.00,760,14.0,760.0,760.0,13,73,175,10,18,4.77,4.63,4.83
156,20250612050654,41.38347,l'Antiga Esquerra de l'Eixample,Entire rental unit,2011-11-20,within a few hours,95%,2.0,t,8,2 baths,5.0,$580.00,100,5.0,1125.0,1125.0,9,42,43,18,10,4.92,4.96,4.84
157,20250612050654,41.3778,Sant Antoni,Entire rental unit,2011-11-21,within a few hours,100%,1.0,t,2,1 bath,1.0,$130.00,1125,4.0,1125.0,1125.0,1,6,76,23,21,4.66,4.75,4.79
158,20250612050654,41.37752,Sant Antoni,Entire rental unit,2012-08-08,within an hour,100%,33.0,t,4,1 bath,4.0,$143.00,365,3.0,999.0,999.0,9,26,85,4,8,4.51,4.67,4.7
159,20250612050654,41.37606,la Maternitat i Sant Ramon,Entire serviced apartment,2012-08-09,within an hour,89%,3.0,t,5,2 baths,3.0,$164.00,500,21.0,500.0,500.0,2,62,161,11,9,4.82,4.71,4.82
160,20250612050654,41.39698,el Poblenou,Entire rental unit,2012-07-24,within a day,8%,1.0,t,4,1 bath,2.0,$140.00,28,4.0,28.0,28.0,2,10,71,0,3,4.67,4.75,4.68
161,20250612050654,41.38107,la Nova Esquerra de l'Eixample,Private room in rental unit,2012-08-13,,,1.0,t,2,1 shared bath,,,1125,2.0,1125.0,1125.0,0,0,0,0,0,4.25,4.5,4.5
162,20250612050654,41.40286,el Parc i la Llacuna del Poblenou,Entire condo,2012-04-04,a few days or more,0%,3.0,t,4,1 bath,1.0,$210.00,60,2.0,1125.0,1125.0,9,32,130,30,39,4.64,4.69,4.7
163,20250612050654,41.37335,el Poble Sec,Entire rental unit,2012-08-23,within an hour,92%,1.0,t,5,1 bath,2.0,$150.00,1125,7.0,1125.0,1125.0,2,22,30,11,17,4.63,4.63,4.74
164,20250612050654,41.39025,la Dreta de l'Eixample,Entire rental unit,2012-08-23,within an hour,100%,7.0,t,6,2 baths,4.0,$629.00,330,3.0,330.0,330.0,8,55,158,49,54,4.9,4.85,4.96
165,20250612050654,41.38697,"Sant Pere, Santa Caterina i la Ribera",Private room in rental unit,2012-08-23,,,1.0,t,2,1 shared bath,,,1125,32.0,1125.0,1125.0,0,0,0,0,0,4.76,4.91,4.9
166,20250612050654,41.3895,l'Antiga Esquerra de l'Eixample,Entire rental unit,2011-11-22,within an hour,90%,46.0,t,4,2 baths,2.0,$270.00,365,4.0,365.0,365.0,6,53,141,47,55,4.73,4.72,4.89
167,20250612050654,41.37314,el Poble Sec,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,6,1 bath,,,330,5.0,330.0,330.0,30,90,193,0,0,3.5,3.0,4.5
168,20250612050654,41.38306672940918,la Nova Esquerra de l'Eixample,Entire condo,2011-11-23,within an hour,99%,15.0,t,6,2 baths,4.0,$158.00,1125,1.0,1125.0,1125.0,2,40,119,18,13,4.69,4.84,4.81
169,20250612050654,41.39175721131073,Sarrià,Entire condo,2011-11-23,within an hour,99%,15.0,t,6,2 baths,6.0,$302.00,1125,1.0,1125.0,1125.0,13,60,159,13,15,4.76,4.75,4.71
170,20250612050654,41.38099,el Raval,Entire serviced apartment,2011-11-23,within an hour,99%,15.0,t,5,2 baths,4.0,$121.00,1125,32.0,1125.0,1125.0,1,34,34,1,0,4.56,4.69,4.79
171,20250612050654,41.42042,el Coll,Entire rental unit,2011-11-26,within an hour,99%,2.0,t,5,1 bath,5.0,$183.00,365,4.0,1125.0,1125.0,1,12,80,57,66,4.58,4.58,4.47
172,20250612050654,41.39086,el Parc i la Llacuna del Poblenou,Entire rental unit,2011-12-05,within an hour,98%,1.0,t,4,1 bath,2.0,$165.00,120,11.0,1125.0,1125.0,3,20,74,28,26,4.93,4.9,4.94
173,20250612050654,41.38839,la Nova Esquerra de l'Eixample,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,2,1 bath,2.0,$120.00,1125,30.0,1125.0,1125.0,30,90,192,0,0,4.65,4.79,4.63
174,20250612050654,41.38493,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2011-11-27,within an hour,28%,356.0,t,6,1 bath,4.0,$240.00,330,32.0,330.0,330.0,11,71,173,2,3,4.9,4.7,5.0
175,20250612050654,41.39383,la Vila Olímpica del Poblenou,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,5,2 baths,5.0,$380.00,365,31.0,365.0,365.0,30,90,192,0,0,4.88,5.0,4.67
176,20250612050654,41.40697,la Vila de Gràcia,Entire loft,2011-05-22,within an hour,98%,6.0,t,3,1 bath,2.0,$224.00,150,4.0,1125.0,1125.0,10,32,116,18,28,4.71,4.73,4.85
177,20250612050654,41.40062,el Parc i la Llacuna del Poblenou,Entire townhouse,2012-08-24,within an hour,98%,4.0,t,3,1 bath,4.0,$341.00,30,4.0,1125.0,1125.0,0,18,18,14,27,4.82,4.67,4.53
178,20250612050654,41.39031,la Dreta de l'Eixample,Private room in rental unit,2012-01-24,,,1.0,t,2,2 baths,,,15,7.0,15.0,15.0,0,0,0,0,0,4.73,4.83,4.95
179,20250612050654,41.3773,Sant Antoni,Entire rental unit,2012-08-28,within an hour,98%,14.0,t,3,1 bath,1.0,$129.00,30,4.0,365.0,178.2,9,19,114,23,30,4.41,4.46,4.71
180,20250612050654,41.39944,el Poblenou,Private room in rental unit,2012-08-28,,,1.0,t,3,1 private bath,,,30,2.0,30.0,30.0,0,0,0,0,0,4.67,4.62,4.88
181,20250612050654,41.37353,el Poble Sec,Entire rental unit,2012-08-28,within an hour,93%,9.0,t,4,1 bath,2.0,$162.00,1125,3.0,1125.0,1125.0,3,18,118,40,45,4.67,4.74,4.79
182,20250612050654,41.44273,la Prosperitat,Private room in floor,2012-08-31,,,2.0,t,1,1 bath,,,180,90.0,180.0,180.0,27,87,190,0,0,,,
183,20250612050654,41.40853,Vallcarca i els Penitents,Private room in bed and breakfast,2012-09-01,,,1.0,t,1,1.5 shared baths,,,120,14.0,120.0,120.0,0,0,0,0,0,4.87,4.8,4.79
184,20250612050654,41.39362,la Dreta de l'Eixample,Entire townhouse,2012-09-05,within an hour,90%,15.0,t,10,4.5 baths,6.0,$623.00,1124,4.0,1124.0,1124.0,13,34,120,26,20,4.84,4.86,4.99
185,20250612050654,41.40466,el Camp d'en Grassot i Gràcia Nova,Entire home,2012-03-23,within a day,80%,3.0,t,5,1 bath,4.0,$140.00,90,3.0,90.0,90.0,1,8,77,23,33,4.84,4.91,4.93
186,20250612050654,41.37195,el Poble Sec,Entire rental unit,2012-01-23,within an hour,100%,1.0,t,2,1 bath,1.0,$119.00,365,4.0,365.0,365.0,6,13,59,7,5,4.77,4.79,4.71
187,20250612050654,41.40843,la Sagrada Família,Private room in rental unit,2012-01-26,,,1.0,t,2,1 bath,,,30,1.0,30.0,30.0,0,0,0,0,0,4.56,4.24,4.48
188,20250612050654,41.38777,la Vila Olímpica del Poblenou,Entire rental unit,2011-07-02,a few days or more,,1.0,t,4,2 baths,2.0,$220.00,365,31.0,365.0,365.0,29,89,191,0,0,4.62,4.76,4.94
189,20250612050654,41.39076,la Dreta de l'Eixample,Entire rental unit,2012-02-02,within a few hours,98%,2.0,t,3,1.5 baths,3.0,$163.00,1125,12.0,1125.0,1125.0,1,19,19,40,47,4.89,4.87,4.98
190,20250612050654,41.39782414629114,la Dreta de l'Eixample,Entire rental unit,2011-07-30,within a few hours,94%,12.0,t,5,1 bath,4.0,$223.00,1125,2.0,1125.0,1125.0,11,69,171,74,73,4.78,4.77,4.84
191,20250612050654,41.39253234863281,la Vila Olímpica del Poblenou,Entire rental unit,2012-02-07,within an hour,100%,2.0,t,4,1 bath,2.0,$273.00,365,7.0,1125.0,1125.0,9,62,88,20,22,4.67,4.4,4.86
192,20250612050654,41.3826,les Corts,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,2,1 bath,2.0,$120.00,330,32.0,330.0,330.0,30,90,192,0,0,5.0,5.0,5.0
193,20250612050654,41.39993,la Dreta de l'Eixample,Entire rental unit,2012-02-13,within an hour,97%,41.0,t,4,1 bath,1.0,$217.00,1125,4.0,1125.0,1125.0,19,46,86,12,11,4.42,4.46,4.74
194,20250612050654,41.38584,la Nova Esquerra de l'Eixample,Private room in rental unit,2012-08-18,within an hour,86%,3.0,t,1,1 shared bath,1.0,$40.00,365,31.0,1125.0,1125.0,25,74,178,9,7,4.7,4.6,4.8
195,20250612050654,41.38527512062284,la Nova Esquerra de l'Eixample,Private room in rental unit,2012-08-18,within an hour,86%,3.0,t,1,1 shared bath,1.0,$32.00,365,31.0,1125.0,1125.0,0,31,133,3,1,4.82,5.0,5.0
196,20250612050654,41.43212,el Turó de la Peira,Private room in rental unit,2012-07-31,,,2.0,t,2,1 shared bath,,,6,1.0,1125.0,1125.0,0,0,0,0,0,4.86,4.75,4.64
197,20250612050654,41.40924,Provençals del Poblenou,Entire home,2012-09-09,within an hour,100%,1.0,t,4,1 bath,2.0,$147.00,1125,3.0,1125.0,1125.0,1,8,94,35,43,4.78,4.91,4.55
198,20250612050654,41.40828,el Clot,Entire rental unit,2012-07-11,within an hour,97%,1.0,t,4,1 bath,3.0,$185.00,30,3.0,30.0,30.0,12,60,162,36,37,4.79,4.91,4.77
199,20250612050654,41.39181,el Parc i la Llacuna del Poblenou,Private room in rental unit,2012-09-10,within a day,67%,1.0,t,2,1 shared bath,1.0,$65.00,30,2.0,30.0,30.0,1,2,28,41,28,4.8,4.72,4.94
200,20250612050654,41.42593,la Font d'en Fargues,Entire condo,2012-07-22,within a day,71%,1.0,t,2,1 bath,2.0,$92.00,450,31.0,450.0,450.0,0,0,0,4,4,4.87,4.84,4.71
201,20250612050654,41.38902,"Sant Pere, Santa Caterina i la Ribera",Private room in rental unit,2012-09-14,,,1.0,t,2,1 shared bath,,,30,1.0,30.0,30.0,0,0,0,0,0,4.76,4.59,4.88
202,20250612050654,41.40231757487323,la Vila de Gràcia,Entire rental unit,2012-09-03,within an hour,98%,5.0,t,3,1 bath,3.0,$205.00,364,3.0,1125.0,1125.0,1,23,54,60,58,4.79,4.82,4.87
203,20250612050654,41.40735,la Vila de Gràcia,Entire rental unit,2012-02-13,within an hour,97%,41.0,t,7,2 baths,5.0,$292.00,1125,4.0,1125.0,1125.0,7,23,57,22,15,4.47,4.45,4.85
204,20250612050654,41.40399,la Vila de Gràcia,Entire rental unit,2012-02-13,within an hour,97%,41.0,t,7,2 baths,4.0,$328.00,1125,4.0,1125.0,1125.0,7,39,66,49,39,4.47,4.55,4.89
205,20250612050654,41.38512,el Barri Gòtic,Private room in rental unit,2011-10-02,,,1.0,t,3,1 private bath,,,120,31.0,120.0,120.0,0,0,0,0,0,4.58,4.56,4.97
206,20250612050654,41.3922,el Parc i la Llacuna del Poblenou,Private room in rental unit,2012-02-15,within an hour,25%,3.0,t,2,1.5 shared baths,1.0,$81.00,700,15.0,700.0,700.0,0,15,15,0,0,4.76,5.0,5.0
207,20250612050654,41.38734,l'Antiga Esquerra de l'Eixample,Entire serviced apartment,2012-09-17,within an hour,98%,18.0,t,2,1 bath,1.0,$262.00,30,4.0,15.0,15.0,20,48,79,19,21,4.96,4.96,4.95
208,20250612050654,41.38686,l'Antiga Esquerra de l'Eixample,Entire serviced apartment,2012-09-17,within an hour,98%,18.0,t,4,2 baths,3.0,$361.00,30,6.0,15.0,15.0,4,22,40,31,35,4.85,4.85,4.96
209,20250612050654,41.39739,la Dreta de l'Eixample,Entire rental unit,2012-09-19,within an hour,80%,13.0,t,4,2 baths,,,28,3.0,28.0,28.0,0,0,0,11,15,4.98,4.94,4.99
210,20250612050654,41.39755,la Dreta de l'Eixample,Entire rental unit,2012-09-19,within an hour,80%,13.0,t,3,2 baths,,,30,3.0,30.0,30.0,0,0,0,3,4,4.84,4.8,4.88
211,20250612050654,41.39874,la Dreta de l'Eixample,Entire rental unit,2012-09-19,within an hour,80%,13.0,t,4,2 baths,,,29,3.0,29.0,29.0,0,0,0,2,2,4.8,4.9,4.7
212,20250612050654,41.39862,la Dreta de l'Eixample,Entire rental unit,2012-09-19,within an hour,80%,13.0,t,4,2 baths,,,30,3.0,30.0,30.0,0,0,0,0,4,4.95,4.93,4.98
213,20250612050654,41.37455,el Poble Sec,Entire rental unit,2012-09-26,within an hour,100%,1.0,t,4,1 bath,3.0,$180.00,124,5.0,1125.0,1125.0,3,45,137,39,40,4.52,4.6,4.73
214,20250612050654,41.39884,el Fort Pienc,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,6,2 baths,5.0,$321.00,365,4.0,999.0,999.0,3,34,121,2,3,4.62,4.62,4.85
215,20250612050654,41.39884,el Fort Pienc,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,2,1 bath,1.0,$234.00,365,4.0,999.0,999.0,26,86,190,13,10,4.55,4.77,4.78
216,20250612050654,41.39786,la Dreta de l'Eixample,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,2,1 bath,1.0,$248.00,365,4.0,999.0,999.0,8,68,169,9,7,4.59,4.76,4.78
217,20250612050654,41.39884,el Fort Pienc,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,4,1.5 baths,4.0,$275.00,365,4.0,999.0,999.0,7,48,152,0,0,4.33,4.67,4.33
218,20250612050654,41.39884,el Fort Pienc,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,6,2 baths,5.0,$330.00,365,4.0,999.0,999.0,2,27,113,12,29,4.59,4.82,4.68
219,20250612050654,41.39884,el Fort Pienc,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,6,2 baths,5.0,$330.00,365,4.0,999.0,999.0,3,22,99,20,15,4.6,4.76,4.65
220,20250612050654,41.40135,la Sagrada Família,Entire rental unit,2012-10-14,within an hour,100%,1.0,t,4,1.5 baths,4.0,$182.00,365,6.0,1125.0,1125.0,19,71,171,44,48,4.7,4.76,4.92
221,20250612050654,41.39711,la Dreta de l'Eixample,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,6,2 baths,4.0,$321.00,365,4.0,999.0,999.0,4,34,112,3,5,4.65,4.76,4.94
222,20250612050654,41.39795,la Dreta de l'Eixample,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,4,1 bath,1.0,$239.00,365,4.0,999.0,999.0,15,69,171,14,16,4.42,4.92,4.81
223,20250612050654,41.39795,la Dreta de l'Eixample,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,6,2 baths,3.0,$267.00,365,4.0,999.0,999.0,7,44,144,0,0,5.0,5.0,5.0
224,20250612050654,41.39795,la Dreta de l'Eixample,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,6,2 baths,3.0,$303.00,365,4.0,999.0,999.0,4,38,126,20,34,4.62,4.78,4.83
225,20250612050654,41.39795,la Dreta de l'Eixample,Entire rental unit,2012-10-01,within an hour,100%,12.0,t,6,2 baths,3.0,$303.00,365,4.0,999.0,999.0,3,48,145,0,0,4.0,4.25,5.0
226,20250612050654,41.37785,Sant Antoni,Entire rental unit,2012-08-08,within a few hours,59%,10.0,t,2,1 bath,,,30,4.0,30.0,30.0,0,0,0,0,1,5.0,4.8,4.8
227,20250612050654,41.40888,el Putxet i el Farró,Entire rental unit,2012-09-26,within an hour,97%,16.0,t,6,1 bath,4.0,$294.00,1125,4.0,1125.0,934.9,28,75,170,16,12,4.48,4.72,4.44
228,20250612050654,41.41035,Vallcarca i els Penitents,Entire rental unit,2012-09-26,within an hour,97%,16.0,t,5,1 bath,3.0,$320.00,1125,4.0,1125.0,934.9,27,87,180,15,16,4.41,4.59,4.5
229,20250612050654,41.41622,Navas,Entire rental unit,2011-10-01,within an hour,98%,1.0,t,7,1 bath,4.0,$309.00,20,3.0,1125.0,1125.0,11,46,134,30,26,4.89,4.91,4.74
230,20250612050654,41.39829,la Dreta de l'Eixample,Entire condo,2012-10-17,within an hour,97%,1.0,t,2,1 bath,1.0,$68.00,28,6.0,1125.0,1125.0,4,10,37,49,46,4.78,4.85,4.84
231,20250612050654,41.39821,la Vila de Gràcia,Entire rental unit,2012-09-12,within a few hours,100%,1.0,t,4,1 bath,3.0,$170.00,730,5.0,730.0,730.0,0,20,74,26,33,4.83,4.89,4.89
232,20250612050654,41.37955,la Barceloneta,Entire rental unit,2012-06-26,within an hour,99%,11.0,t,4,1 bath,2.0,$140.00,400,40.0,400.0,400.0,1,2,49,2,2,5.0,5.0,5.0
233,20250612050654,41.41057,la Sagrada Família,Entire rental unit,2012-08-08,within a few hours,59%,10.0,t,2,1 bath,1.0,$188.00,30,4.0,30.0,30.0,2,2,2,0,0,5.0,,5.0
234,20250612050654,41.37621,Sant Antoni,Entire rental unit,2012-03-16,within an hour,100%,5.0,t,4,1 bath,,,365,5.0,1125.0,1125.0,6,34,105,11,12,4.82,4.86,4.83
235,20250612050654,41.387882232666016,l'Antiga Esquerra de l'Eixample,Entire serviced apartment,2012-04-23,within an hour,100%,8.0,t,8,2 baths,6.0,$583.00,365,3.0,365.0,187.9,24,78,180,38,19,4.68,4.82,4.8
236,20250612050654,41.37741,el Raval,Entire condo,2012-10-07,within an hour,99%,3.0,t,4,1 bath,3.0,$94.00,15,3.0,1125.0,1125.0,0,2,43,71,68,4.62,4.68,4.88
237,20250612050654,41.37202,Sants - Badal,Private room in rental unit,2012-10-08,within an hour,78%,2.0,t,1,1 shared bath,1.0,$23.00,120,45.0,120.0,120.0,4,35,45,2,1,5.0,4.87,4.93
238,20250612050654,41.40985,Vallcarca i els Penitents,Entire rental unit,2012-09-26,within an hour,97%,16.0,t,5,1 bath,3.0,$296.00,1125,4.0,1125.0,1125.0,28,88,183,23,18,4.55,4.68,4.6
239,20250612050654,41.41073,Vallcarca i els Penitents,Entire rental unit,2012-09-26,within an hour,97%,16.0,t,10,2 baths,10.0,$583.00,1125,4.0,1125.0,934.9,24,84,178,1,2,4.47,4.81,4.47
240,20250612050654,41.37384,Sants - Badal,Entire rental unit,2012-10-18,within an hour,100%,1.0,t,5,1 bath,3.0,$167.00,1125,5.0,1125.0,1125.0,4,31,132,12,21,4.55,4.62,4.57
241,20250612050654,41.38076,el Raval,Private room in rental unit,2012-07-30,,100%,2.0,t,2,1 shared bath,2.0,$20.00,33,32.0,1125.0,1125.0,29,76,180,2,2,4.67,4.72,4.79
242,20250612050654,41.3777,Sant Antoni,Entire rental unit,2012-08-08,within a few hours,59%,10.0,t,2,1 bath,1.0,$202.00,30,4.0,30.0,30.0,5,5,5,1,2,4.8,5.0,5.0
243,20250612050654,41.39942,la Vila de Gràcia,Entire rental unit,2012-10-24,within a few hours,88%,6.0,t,8,3 baths,7.0,$347.00,1124,5.0,1124.0,1124.0,8,37,107,23,26,4.53,4.54,4.88
244,20250612050654,41.38164,el Raval,Private room in rental unit,2012-07-30,,100%,2.0,t,2,1 shared bath,1.0,$66.00,33,32.0,1125.0,1125.0,29,89,191,0,0,4.64,4.53,4.7
245,20250612050654,41.38873,l'Antiga Esquerra de l'Eixample,Entire rental unit,2012-10-27,within an hour,99%,4.0,t,5,1 bath,4.0,$160.00,1125,7.0,1125.0,1125.0,0,0,27,75,75,4.92,4.96,4.88
246,20250612050654,41.3742,Hostafrancs,Entire rental unit,2012-10-29,within an hour,100%,1.0,t,4,2 baths,,,7,3.0,1125.0,1125.0,2,2,2,46,52,4.86,4.81,4.86
247,20250612050654,41.40251,la Sagrada Família,Entire rental unit,2011-11-22,within an hour,90%,46.0,t,6,2 baths,4.0,$353.00,1124,4.0,1124.0,1124.0,8,54,157,26,31,4.49,4.52,4.79
248,20250612050654,41.38109,la Barceloneta,Entire rental unit,2012-10-20,within a day,58%,2.0,t,2,1 bath,1.0,$68.00,729,32.0,729.0,729.0,2,15,15,2,1,4.2,4.0,4.8
249,20250612050654,41.39536,la Dreta de l'Eixample,Private room in rental unit,2012-10-13,,,1.0,t,2,1 bath,,,1125,60.0,1125.0,1125.0,0,0,0,0,0,5.0,5.0,5.0
250,20250612050654,41.39892,el Fort Pienc,Entire rental unit,2012-11-09,within a few hours,100%,10.0,t,5,2 baths,3.0,$199.00,120,5.0,120.0,120.0,8,31,31,18,21,4.83,4.89,4.83
251,20250612050654,41.39264,el Parc i la Llacuna del Poblenou,Private room in rental unit,2013-01-22,within an hour,100%,2.0,t,2,1 shared bath,1.0,$58.00,180,31.0,180.0,180.0,30,90,192,4,4,4.81,4.86,4.87
252,20250612050654,41.39014,la Dreta de l'Eixample,Entire rental unit,2012-03-31,within an hour,100%,1.0,t,10,2 baths,5.0,$312.00,330,4.0,330.0,325.0,0,5,40,41,50,4.71,4.71,4.95
253,20250612050654,41.39084,les Corts,Entire rental unit,2012-10-25,within a day,99%,16.0,t,6,2 baths,5.0,$261.00,365,2.0,999.0,999.0,7,37,71,8,13,4.22,4.34,4.54
254,20250612050654,41.38044,el Raval,Entire rental unit,2012-09-18,within an hour,100%,3.0,t,5,2 baths,3.0,$290.00,365,3.0,1125.0,1125.0,3,20,88,32,44,4.68,4.71,4.91
255,20250612050654,41.37585,Hostafrancs,Entire condo,2013-01-29,within an hour,100%,1.0,t,2,1 bath,1.0,$150.00,31,5.0,31.0,31.0,2,62,76,3,3,4.71,4.75,4.76
